home_team,game_date,events,hit_location,bb_type,launch_speed,launch_angle,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value
AZ,2023-06-28,29,"{2: 12, 8: 6, 9: 3, 7: 2, 1: 1, 3: 1}","{'line_drive': 7, 'ground_ball': 6, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 3, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5692857142857143,0.3702658275862069,16.45,14,5
AZ,2023-06-29,45,"{2: 21, 8: 6, 9: 6, 1: 1, 7: 1}","{'line_drive': 8, 'fly_ball': 5, 'ground_ball': 4}","{Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5850588235294117,0.3368515777777778,24.85,15,13
AZ,2023-07-04,49,"{2: 21, 7: 2, 8: 2, 9: 2, 4: 2, 6: 2}","{'line_drive': 6, 'fly_ball': 6, 'ground_ball': 4}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6004375,0.4515884897959184,29.75,10,19
AZ,2023-07-05,34,"{2: 18, 8: 3, 9: 1, 5: 1, 4: 1, 3: 1, 7: 1}","{'fly_ball': 4, 'ground_ball': 4, 'line_drive': 2}","{Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(0.0, 15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5168,0.32621817647058826,16.1,8,8
AZ,2023-07-06,36,"{2: 11, 9: 6, 8: 5, 7: 5, 5: 1}","{'line_drive': 11, 'ground_ball': 7, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 1}",0.5806190476190476,0.4646836666666666,27.45,18,16
AZ,2023-07-07,39,"{2: 13, 7: 5, 8: 4, 9: 3, 6: 2, 1: 1, 3: 1, 5: 1}","{'ground_ball': 9, 'line_drive': 6, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 11, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5432777777777777,0.4171083076923078,24.3,17,7
AZ,2023-07-08,37,"{2: 21, 9: 5, 3: 1, 7: 1}","{'ground_ball': 5, 'line_drive': 3, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5427777777777778,0.2684681351351352,14.799999999999999,8,5
AZ,2023-07-09,32,"{2: 16, 9: 3, 7: 2, 8: 2, 5: 1}","{'line_drive': 6, 'ground_ball': 2, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6245,0.3570130625,16.45,8,9
AZ,2023-07-24,42,"{2: 10, 7: 7, 9: 7, 8: 5}","{'ground_ball': 9, 'line_drive': 9, 'fly_ball': 4}","{Interval(80.0, 90.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 10, Interval(15.0, 45.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6062727272727273,0.5363816666666666,31.15,19,12
AZ,2023-07-25,34,"{2: 15, 9: 5, 7: 4, 8: 4}","{'line_drive': 6, 'ground_ball': 5, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 4, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5140769230769231,0.3284828823529412,18.35,13,7
AZ,2023-07-26,53,"{2: 17, 7: 7, 9: 7, 8: 6, 6: 2, 4: 1}","{'fly_ball': 12, 'line_drive': 9, 'ground_ball': 9}","{Interval(90.0, 100.0, closed='right'): 13, Interval(100.0, 110.0, closed='right'): 12, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 17, Interval(0.0, 15.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5709666666666667,0.5137626037735848,41.7,23,29
AZ,2023-07-28,43,"{2: 18, 9: 8, 8: 6, 7: 4, 5: 1}","{'line_drive': 12, 'ground_ball': 7, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 11, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6896,0.41873290697674415,23.95,20,7
AZ,2023-07-29,36,"{2: 12, 8: 8, 9: 5, 7: 3, 6: 1, 3: 1}","{'line_drive': 11, 'ground_ball': 7, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 9, Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5712631578947368,0.41287541666666666,23.45,18,8
AZ,2023-07-30,43,"{2: 25, 8: 4, 7: 4, 9: 3, 5: 1}","{'line_drive': 8, 'ground_ball': 4, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5986153846153847,0.2622677906976744,16.65,12,4
AZ,2023-08-08,39,"{2: 14, 7: 7, 9: 5, 8: 5, 4: 1, 5: 1}","{'ground_ball': 8, 'line_drive': 8, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 10, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 2, Interval(100.0, 110.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5951578947368421,0.38362610256410257,23.05,19,5
AZ,2023-08-09,29,"{2: 9, 9: 5, 8: 3, 7: 2, 5: 1}","{'ground_ball': 6, 'line_drive': 5, 'fly_ball': 1}","{Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6095,0.44407668965517244,17.1,12,2
AZ,2023-08-11,48,"{2: 20, 8: 6, 9: 5, 7: 4}","{'line_drive': 10, 'ground_ball': 6, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 11, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5977368421052631,0.42564847916666665,29.9,15,18
AZ,2023-08-12,33,"{2: 16, 8: 6, 9: 5, 7: 1, 6: 1}","{'ground_ball': 6, 'line_drive': 6, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5637333333333333,0.3636910909090909,18.1,14,9
AZ,2023-08-13,47,"{2: 19, 7: 6, 8: 6, 9: 5, 3: 1, 5: 1}","{'line_drive': 10, 'ground_ball': 8, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 11, Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 10, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.517,0.33128342553191487,28.1,19,12
AZ,2023-08-21,32,"{2: 18, 8: 3, 9: 3, 7: 3, 6: 1}","{'line_drive': 9, 'fly_ball': 2, 'ground_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6618333333333334,0.3357439375,15.8,10,10
AZ,2023-08-22,48,"{2: 20, 9: 8, 8: 7, 7: 4, 1: 1, 4: 1}","{'line_drive': 9, 'ground_ball': 8, 'fly_ball': 5}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1}",0.5340454545454546,0.3339670416666667,26.15,21,6
AZ,2023-08-24,41,"{2: 22, 9: 5, 8: 3, 1: 1, 7: 1, 5: 1}","{'line_drive': 8, 'ground_ball': 3, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.576076923076923,0.282107756097561,18.45,11,7
AZ,2023-08-25,45,"{2: 16, 8: 5, 9: 4, 7: 3, 3: 2, 1: 1}","{'line_drive': 9, 'ground_ball': 6, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5821666666666666,0.4327762888888889,30.0,15,17
AZ,2023-08-26,51,"{2: 22, 8: 6, 9: 6, 7: 3, 5: 2}","{'line_drive': 14, 'fly_ball': 5, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 11, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 16, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7015238095238094,0.46298478431372553,30.55,19,17
AZ,2023-08-27,35,"{2: 17, 8: 4, 7: 3, 9: 3, 6: 1}","{'ground_ball': 6, 'fly_ball': 4, 'line_drive': 2}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5611666666666667,0.34169765714285716,17.15,11,6
AZ,2023-09-01,39,"{2: 18, 9: 5, 7: 4, 6: 3, 8: 2}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5603333333333333,0.3569156153846154,22.6,16,12
AZ,2023-09-02,40,"{2: 19, 9: 5, 8: 3, 5: 2, 7: 1, 4: 1, 1: 1}","{'line_drive': 7, 'ground_ball': 6, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(-90.0, -15.0, closed='right'): 5, Interval(0.0, 15.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5735,0.357962875,22.95,13,14
AZ,2023-09-03,46,"{2: 18, 9: 9, 7: 4, 8: 4, 3: 1, 4: 1, 1: 1}","{'line_drive': 11, 'ground_ball': 10, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 11, Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6005217391304347,0.40905467391304345,28.9,20,13
AZ,2023-09-04,35,"{2: 21, 7: 5, 8: 4, 9: 2}","{'line_drive': 7, 'ground_ball': 3, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6735454545454546,0.26244882857142854,13.75,11,5
AZ,2023-09-05,28,"{2: 11, 8: 6, 9: 5, 5: 1, 6: 1}","{'ground_ball': 6, 'line_drive': 5, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 4, Interval(15.0, 45.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5536153846153846,0.3824469642857143,17.65,13,7
AZ,2023-09-06,46,"{2: 17, 8: 7, 9: 5, 7: 5}","{'line_drive': 12, 'ground_ball': 5, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 10, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 8, Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5901578947368421,0.43384847826086953,28.75,17,13
AZ,2023-09-15,38,"{2: 18, 9: 4, 8: 3, 7: 2, 5: 1}","{'line_drive': 8, 'fly_ball': 5, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6338666666666666,0.4209082894736842,22.85,10,16
AZ,2023-09-16,49,"{2: 16, 8: 7, 7: 6, 9: 4, 6: 2, 5: 2, 1: 1, 4: 1}","{'ground_ball': 11, 'line_drive': 9, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 12, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 13, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.595875,0.4343087142857143,29.3,24,4
AZ,2023-09-17,41,"{2: 17, 8: 5, 7: 4, 9: 4, 4: 2}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6348125,0.3816152195121951,22.85,15,8
AZ,2023-09-19,40,"{2: 15, 7: 11, 9: 3, 6: 1, 8: 1, 5: 1}","{'ground_ball': 10, 'line_drive': 6, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 3, Interval(45.0, inf, closed='right'): 0}",0.44905263157894737,0.35573302500000004,25.9,18,11
AZ,2023-09-20,39,"{2: 15, 9: 6, 8: 5, 7: 2, 5: 1}","{'ground_ball': 8, 'fly_ball': 6, 'line_drive': 3}","{Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.4828235294117647,0.3600338717948718,24.55,14,12
AZ,2023-09-29,31,"{2: 14, 7: 3, 9: 3, 8: 3, 6: 2, 4: 1}","{'ground_ball': 6, 'line_drive': 4, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.59525,0.3821779032258064,15.7,12,4
