season,game_date,home_team,away_team,pitch_type_counts,speed_bucket_counts,avg_release_speed,max_release_speed,total_pitches
2023,2023-05-24,TB,TOR,"{'FF': 99, 'CU': 51, 'SL': 47, 'CH': 42, 'SI': 14, 'ST': 11}","{'90-100': 137, '80-90': 115, '<80': 11, '100+': 1}",90.14924242424243,100.3,264
2023,2023-05-24,WSH,SD,"{'FF': 140, 'ST': 39, 'CH': 35, 'SI': 28, 'SL': 15, 'CU': 11, 'FS': 3}","{'90-100': 139, '80-90': 106, '<80': 26}",89.35166051660516,99.4,271
2023,2023-05-25,ATL,PHI,"{'FF': 105, 'SL': 39, 'KC': 38, 'CH': 34, 'SI': 29, 'FC': 18, 'FS': 9, 'CU': 5}","{'90-100': 139, '80-90': 105, '<80': 32, '100+': 1}",88.60108303249098,100.0,277
2023,2023-05-25,CHC,NYM,"{'FF': 82, 'CH': 72, 'SI': 52, 'CU': 38, 'SL': 28, 'FC': 26, 'EP': 11, 'ST': 2}","{'80-90': 178, '90-100': 90, '<80': 43}",85.32218649517685,95.3,311
2023,2023-05-25,CIN,STL,"{'FF': 82, 'SL': 49, 'SI': 34, 'CU': 33, 'CH': 28, 'ST': 19, 'KC': 15, 'FC': 6, 'CS': 1}","{'80-90': 123, '90-100': 120, '<80': 24}",87.63220973782771,97.0,267
2023,2023-05-25,COL,MIA,"{'FF': 91, 'SL': 69, 'SI': 50, 'CH': 41, 'FC': 36, 'KC': 21, 'CU': 19, 'ST': 9, 'SV': 1}","{'80-90': 218, '90-100': 98, '<80': 21}",87.94243323442136,97.8,337
2023,2023-05-25,DET,CWS,"{'FF': 142, 'SL': 81, 'CH': 39, 'SI': 32, 'FC': 6, 'ST': 6, 'CU': 2}","{'90-100': 176, '80-90': 118, '<80': 8, '100+': 6}",89.68831168831169,101.1,308
2023,2023-05-25,MIL,SF,"{'FF': 82, 'SL': 66, 'SI': 61, 'FC': 24, 'CH': 23, 'ST': 12, 'CU': 11, 'KC': 9}","{'80-90': 150, '90-100': 113, '<80': 23, '100+': 2}",87.64375000000001,100.1,288
2023,2023-05-25,NYY,BAL,"{'SI': 98, 'ST': 51, 'FC': 49, 'CH': 43, 'FF': 30, 'KC': 17, 'SL': 10, 'CU': 4}","{'90-100': 166, '80-90': 126, '<80': 10}",89.97913907284769,99.3,302
2023,2023-05-25,SEA,OAK,"{'FF': 98, 'SL': 35, 'ST': 23, 'FS': 17, 'KC': 7, 'CH': 7, 'SI': 2}","{'90-100': 104, '80-90': 82, '<80': 3}",90.02698412698412,98.0,189
2023,2023-05-25,TB,TOR,"{'SI': 80, 'FF': 67, 'SL': 49, 'CH': 39, 'FC': 31, 'CU': 23, 'ST': 2}","{'90-100': 137, '80-90': 127, '<80': 27}",88.06735395189003,96.2,291
2023,2023-05-25,WSH,SD,"{'FF': 160, 'SI': 69, 'CU': 41, 'CH': 32, 'SL': 24, 'FC': 12, 'FS': 8, 'ST': 6, 'SC': 2}","{'90-100': 226, '80-90': 106, '<80': 21, '100+': 1}",91.1225988700565,100.4,354
2023,2023-05-26,ATL,PHI,"{'FF': 100, 'FC': 54, 'SL': 52, 'ST': 26, 'SI': 23, 'FS': 21, 'CH': 18, 'CU': 8, 'KC': 4}","{'80-90': 152, '90-100': 124, '<80': 30}",87.82058823529411,96.8,306
2023,2023-05-26,AZ,BOS,"{'FF': 131, 'SL': 64, 'SI': 33, 'CH': 27, 'FC': 25, 'ST': 21, 'CU': 19}","{'90-100': 191, '80-90': 94, '<80': 35}",89.690625,98.9,320
2023,2023-05-26,BAL,TEX,"{'FF': 117, 'SL': 46, 'CH': 37, 'CU': 29, 'FC': 23, 'SI': 20, 'EP': 18, 'ST': 15}","{'90-100': 152, '80-90': 114, '<80': 39}",87.27245901639344,99.3,305
2023,2023-05-26,CHC,CIN,"{'FF': 139, 'SL': 94, 'SI': 48, 'FC': 22, 'CH': 9, 'ST': 6, 'FS': 2, 'CU': 1}","{'90-100': 193, '80-90': 124, '<80': 3, '100+': 1}",91.202492211838,100.5,321
2023,2023-05-26,CLE,STL,"{'FF': 111, 'SL': 68, 'FC': 52, 'CU': 17, 'SI': 17, 'KC': 15, 'CH': 5, 'FS': 3}","{'90-100': 156, '80-90': 112, '<80': 17, '100+': 3}",89.86666666666666,100.5,288
2023,2023-05-26,COL,NYM,"{'FF': 120, 'SI': 42, 'SL': 38, 'FC': 26, 'CH': 25, 'CU': 11, 'ST': 10, 'KC': 8, 'FO': 4}","{'90-100': 165, '80-90': 110, '<80': 9}",89.14260563380282,96.3,284
2023,2023-05-26,DET,CWS,"{'FF': 132, 'FC': 62, 'CH': 36, 'CU': 21, 'SI': 20, 'SL': 19, 'EP': 14, 'KC': 3}","{'80-90': 142, '90-100': 131, '<80': 34}",86.58175895765471,99.1,307
2023,2023-05-26,KC,WSH,"{'SI': 107, 'SL': 95, 'FF': 75, 'CU': 50, 'CH': 28, 'FC': 11, 'ST': 9}","{'90-100': 181, '80-90': 159, '<80': 35}",87.64666666666666,98.2,375
2023,2023-05-26,LAA,MIA,"{'SL': 132, 'FF': 100, 'SI': 43, 'CH': 31, 'CU': 8, 'ST': 2, 'FC': 1}","{'90-100': 161, '80-90': 148, '<80': 8}",90.41104100946372,98.2,317
2023,2023-05-26,MIL,SF,"{'FF': 89, 'SI': 70, 'SL': 66, 'CH': 59, 'CU': 19, 'FA': 10, 'ST': 7}","{'90-100': 171, '80-90': 119, '<80': 30}",87.89625,97.3,320
2023,2023-05-26,MIN,TOR,"{'FF': 131, 'FS': 61, 'FC': 59, 'SL': 36, 'ST': 15, 'SI': 12, 'CU': 7, 'CH': 5}","{'80-90': 173, '90-100': 148, '<80': 5}",89.5717791411043,98.6,326
2023,2023-05-26,NYY,SD,"{'SI': 69, 'FF': 55, 'FC': 51, 'CU': 37, 'SL': 32, 'ST': 20, 'CH': 16}","{'80-90': 124, '90-100': 121, '<80': 35}",88.00107142857142,97.5,280
2023,2023-05-26,OAK,HOU,"{'FF': 95, 'SL': 52, 'SI': 47, 'KC': 25, 'FC': 21, 'CU': 6, 'FS': 6, 'CH': 1}","{'90-100': 163, '80-90': 85, '<80': 5}",89.98537549407115,99.0,253
2023,2023-05-26,SEA,PIT,"{'SI': 76, 'FF': 69, 'FC': 31, 'CH': 28, 'ST': 27, 'SL': 26, 'CU': 21, 'KC': 14}","{'90-100': 161, '80-90': 110, '<80': 21}",89.96472602739726,97.9,292
2023,2023-05-26,TB,LAD,"{'SI': 66, 'CH': 56, 'FC': 52, 'FF': 35, 'ST': 34, 'CU': 30, 'SL': 13}","{'80-90': 130, '90-100': 99, '<80': 57}",87.04685314685315,99.2,286
2023,2023-05-27,ATL,PHI,"{'FF': 126, 'CU': 52, 'CH': 32, 'SI': 27, 'FC': 17, 'ST': 11, 'FS': 7, 'KC': 4}","{'90-100': 162, '80-90': 113, '<80': 1}",90.9586956521739,98.1,276
2023,2023-05-27,AZ,BOS,"{'FF': 65, 'CH': 62, 'SI': 60, 'FC': 33, 'SL': 29, 'ST': 20, 'FS': 15, 'CU': 5, 'KC': 1}","{'80-90': 137, '90-100': 129, '<80': 24}",87.87965517241379,96.3,290
2023,2023-05-27,BAL,TEX,"{'FF': 146, 'CH': 49, 'SL': 31, 'FC': 26, 'SI': 11, 'CU': 10}","{'90-100': 156, '80-90': 104, '<80': 13}",89.65347985347987,97.0,273
2023,2023-05-27,CHC,CIN,"{'FF': 104, 'ST': 48, 'FC': 44, 'SI': 35, 'CH': 29, 'SL': 28, 'CU': 13, 'FS': 3}","{'90-100': 149, '80-90': 142, '<80': 13}",88.81743421052632,98.9,304
2023,2023-05-27,CLE,STL,"{'FF': 146, 'SL': 39, 'FC': 39, 'CH': 33, 'CU': 23, 'KC': 21, 'SI': 10}","{'90-100': 153, '80-90': 122, '<80': 33, '100+': 3}",88.30353697749197,102.6,311
2023,2023-05-27,COL,NYM,"{'FF': 139, 'SI': 37, 'SL': 33, 'FC': 32, 'CH': 30, 'ST': 21, 'CU': 20}","{'90-100': 177, '80-90': 120, '<80': 15}",89.57275641025642,96.8,312
2023,2023-05-27,DET,CWS,"{'FF': 88, 'SL': 82, 'SI': 48, 'CH': 20, 'CU': 8, 'ST': 7, 'KC': 5, 'FS': 4, 'FC': 2}","{'90-100': 157, '80-90': 94, '<80': 10, '100+': 3}",90.66553030303031,100.3,264
2023,2023-05-27,KC,WSH,"{'SL': 103, 'FF': 83, 'SI': 66, 'CU': 27, 'FC': 25, 'FS': 12, 'CH': 7, 'ST': 4, 'KC': 2}","{'80-90': 162, '90-100': 148, '100+': 11, '<80': 8}",90.01458966565349,102.6,329
2023,2023-05-27,LAA,MIA,"{'FF': 116, 'SL': 58, 'ST': 43, 'CH': 38, 'FC': 32, 'SI': 31, 'CU': 21, 'FS': 18, 'KC': 8}","{'90-100': 196, '80-90': 165, '100+': 3, '<80': 1}",90.18931506849314,101.0,365
2023,2023-05-27,MIL,SF,"{'CH': 79, 'FC': 77, 'SI': 56, 'SL': 25, 'FF': 20, 'CU': 16, 'ST': 13, 'KC': 3}","{'90-100': 148, '80-90': 104, '<80': 23, '100+': 14}",90.21038062283736,102.3,289
2023,2023-05-27,MIN,TOR,"{'FF': 90, 'SI': 56, 'ST': 45, 'SL': 29, 'FC': 27, 'CU': 24, 'CH': 20, 'FS': 11, 'KC': 2}","{'80-90': 144, '90-100': 124, '<80': 28, '100+': 8}",88.3450657894737,102.9,304
2023,2023-05-27,NYY,SD,"{'CH': 72, 'FF': 72, 'SI': 42, 'SL': 24, 'CU': 22, 'FC': 22, 'ST': 4}","{'90-100': 129, '80-90': 113, '<80': 15, '100+': 1}",89.23100775193798,100.0,258
2023,2023-05-27,OAK,HOU,"{'FF': 77, 'SL': 75, 'SI': 60, 'CU': 36, 'CH': 24, 'FC': 22, 'ST': 3, 'FS': 2}","{'90-100': 151, '80-90': 107, '<80': 39, '100+': 2}",89.0010033444816,100.9,299
2023,2023-05-27,SEA,PIT,"{'SL': 94, 'FF': 86, 'CH': 34, 'SI': 28, 'ST': 12, 'FC': 11, 'CU': 11, 'FS': 2}","{'80-90': 133, '90-100': 131, '<80': 14}",89.27769784172662,98.3,278
2023,2023-05-27,TB,LAD,"{'FF': 114, 'SL': 85, 'ST': 43, 'CU': 38, 'SI': 21, 'FC': 14, 'CH': 8}","{'80-90': 141, '90-100': 139, '<80': 43}",88.30371517027864,98.4,323
2023,2023-05-28,ATL,PHI,"{'FF': 129, 'SL': 99, 'FC': 33, 'SI': 24, 'CH': 21, 'ST': 14, 'CU': 6, 'FS': 3}","{'90-100': 165, '80-90': 154, '<80': 10}",90.44498480243162,99.9,329
2023,2023-05-28,AZ,BOS,"{'FF': 79, 'SL': 76, 'CH': 47, 'SI': 46, 'CU': 27, 'FC': 24, 'FS': 8, 'ST': 4}","{'90-100': 168, '80-90': 134, '<80': 9}",89.2781350482315,96.6,311
2023,2023-05-28,BAL,TEX,"{'FF': 99, 'CH': 36, 'SL': 35, 'SI': 28, 'CU': 26, 'FC': 16, 'FS': 5, 'KC': 5, 'ST': 1}","{'80-90': 126, '90-100': 120, '100+': 5}",90.21394422310757,101.7,251
2023,2023-05-28,CHC,CIN,"{'FF': 89, 'SL': 81, 'FC': 61, 'KC': 51, 'SI': 43, 'ST': 21, 'CH': 11, 'CU': 3}","{'90-100': 186, '80-90': 123, '<80': 51}",89.21305555555556,98.9,360
2023,2023-05-28,CLE,STL,"{'FF': 70, 'SI': 60, 'CH': 46, 'SL': 44, 'CU': 31, 'FC': 9, 'ST': 3}","{'80-90': 105, '90-100': 102, '<80': 29, '100+': 27}",89.01444866920151,103.4,263
2023,2023-05-28,COL,NYM,"{'FF': 149, 'CH': 43, 'SL': 29, 'ST': 25, 'SI': 21, 'FC': 18, 'KC': 15, 'CU': 11}","{'90-100': 180, '80-90': 107, '<80': 24}",89.38585209003216,97.0,311
2023,2023-05-28,DET,CWS,"{'FF': 134, 'SL': 65, 'CH': 59, 'FC': 34, 'KC': 29, 'SI': 19, 'ST': 16, 'CU': 2}","{'90-100': 171, '80-90': 167, '<80': 15, '100+': 5}",90.01675977653632,101.3,358
2023,2023-05-28,KC,WSH,"{'FF': 123, 'SL': 93, 'CU': 29, 'CH': 22, 'SI': 15, 'KC': 13, 'ST': 1}","{'80-90': 141, '90-100': 138, '<80': 14, '100+': 3}",89.74358108108108,101.4,296
2023,2023-05-28,LAA,MIA,"{'FF': 105, 'SL': 90, 'SI': 33, 'CH': 30, 'CU': 29, 'ST': 4, 'FC': 3, 'FS': 3, 'KC': 3}","{'90-100': 141, '80-90': 139, '<80': 17, '100+': 3}",89.36766666666666,100.1,300
2023,2023-05-28,MIL,SF,"{'SI': 84, 'FF': 65, 'FS': 41, 'SL': 33, 'CU': 20, 'CH': 19, 'KC': 18, 'ST': 13, 'FC': 9}","{'90-100': 171, '80-90': 114, '<80': 17}",89.59105960264901,97.7,302
2023,2023-05-28,MIN,TOR,"{'FF': 124, 'CH': 62, 'SL': 43, 'SI': 26, 'SV': 26, 'FS': 13, 'FC': 9, 'CU': 4, 'ST': 2}","{'80-90': 152, '90-100': 148, '<80': 9}",87.98673139158576,97.2,309
2023,2023-05-28,NYY,SD,"{'FF': 108, 'SI': 50, 'SL': 46, 'KC': 26, 'CH': 21, 'ST': 18, 'CU': 7, 'FC': 6, 'FS': 3, 'SC': 1}","{'90-100': 172, '80-90': 101, '<80': 13}",90.84545454545454,99.5,286
2023,2023-05-28,OAK,HOU,"{'FF': 157, 'SL': 64, 'CU': 31, 'FC': 15, 'CH': 12, 'ST': 12, 'FS': 4, 'SI': 2, 'KC': 2}","{'90-100': 158, '80-90': 86, '<80': 55}",88.25117056856188,98.6,299
2023,2023-05-28,SEA,PIT,"{'FF': 77, 'SL': 69, 'CH': 52, 'SI': 47, 'CU': 33, 'ST': 23, 'FC': 17, 'FS': 1}","{'80-90': 154, '90-100': 124, '<80': 38, '100+': 3}",87.98275862068965,101.0,319
2023,2023-05-28,TB,LAD,"{'FF': 91, 'CH': 63, 'SI': 52, 'SL': 36, 'CU': 24, 'ST': 21, 'FC': 11, 'FS': 7}","{'90-100': 157, '80-90': 117, '<80': 31}",88.6511475409836,97.8,305
2023,2023-05-29,AZ,COL,"{'SI': 86, 'FF': 71, 'SL': 70, 'CH': 28, 'ST': 13, 'FC': 10, 'FO': 8, 'CU': 3}","{'90-100': 150, '80-90': 132, '<80': 7}",88.94290657439447,97.7,289
2023,2023-05-29,BAL,CLE,"{'FF': 123, 'CH': 52, 'SL': 37, 'FC': 32, 'ST': 24, 'FS': 5, 'SI': 5, 'CU': 5, 'KC': 2}","{'90-100': 131, '80-90': 127, '<80': 27}",88.28947368421052,99.0,285
2023,2023-05-29,CHC,TB,"{'SI': 62, 'FF': 40, 'SV': 34, 'FC': 33, 'FS': 20, 'CU': 20, 'SL': 17, 'CH': 5, 'ST': 2}","{'80-90': 106, '90-100': 95, '<80': 32}",87.90815450643777,98.6,233
2023,2023-05-29,CWS,LAA,"{'FF': 132, 'SL': 81, 'CH': 53, 'SI': 18, 'CU': 16, 'ST': 9, 'FC': 2}","{'90-100': 169, '80-90': 129, '100+': 13}",91.57234726688102,102.2,311
2023,2023-05-29,DET,TEX,"{'FF': 103, 'SL': 56, 'SI': 31, 'CH': 26, 'CU': 24, 'FC': 21, 'FS': 18}","{'90-100': 149, '80-90': 94, '<80': 36}",88.57275985663082,99.2,279
2023,2023-05-29,HOU,MIN,"{'FF': 101, 'CH': 37, 'ST': 33, 'CU': 31, 'SI': 30, 'SL': 27, 'FC': 25, 'FS': 17, 'KC': 1}","{'90-100': 145, '80-90': 114, '<80': 32, '100+': 11}",89.26158940397352,103.6,302
2023,2023-05-29,LAD,WSH,"{'SI': 70, 'FF': 65, 'SL': 35, 'CH': 34, 'ST': 18, 'FC': 18, 'CU': 12, 'FS': 7}","{'80-90': 151, '90-100': 99, '<80': 5, '100+': 4}",89.35173745173745,100.4,259
2023,2023-05-29,OAK,ATL,"{'FF': 76, 'SI': 46, 'SL': 45, 'FC': 42, 'CH': 38, 'CU': 20, 'ST': 16, 'FS': 6}","{'90-100': 127, '80-90': 118, '<80': 43, '100+': 1}",87.74705882352941,100.2,289
2023,2023-05-29,SEA,NYY,"{'FF': 85, 'CH': 49, 'SI': 48, 'CU': 42, 'SL': 23, 'FC': 18, 'ST': 10}","{'90-100': 135, '80-90': 130, '<80': 10}",89.47454545454545,98.3,275
2023,2023-05-29,SF,PIT,"{'FF': 75, 'SL': 35, 'CU': 32, 'ST': 27, 'CH': 24, 'FC': 21, 'SI': 17, 'EP': 15, 'FA': 5, 'KC': 4}","{'80-90': 137, '<80': 61, '90-100': 57}",82.97882352941176,95.6,255
2023,2023-05-29,STL,KC,"{'SI': 84, 'FF': 63, 'FC': 46, 'SL': 44, 'CU': 44, 'CH': 27, 'ST': 5}","{'80-90': 149, '90-100': 121, '<80': 43}",86.97891373801917,98.6,313
2023,2023-05-30,AZ,COL,"{'FF': 101, 'SL': 59, 'SI': 41, 'KC': 29, 'CH': 25, 'FS': 12, 'FC': 8, 'SV': 1}","{'80-90': 157, '90-100': 104, '<80': 15}",88.21739130434783,96.7,276
2023,2023-05-30,BAL,CLE,"{'SI': 74, 'FF': 61, 'FC': 56, 'CU': 39, 'CH': 37, 'ST': 14, 'SL': 11, 'FS': 3, 'KC': 1}","{'90-100': 150, '80-90': 119, '<80': 19, '100+': 8}",89.66858108108109,101.7,296
2023,2023-05-30,BOS,CIN,"{'FF': 94, 'SI': 88, 'SL': 70, 'CH': 54, 'FC': 24, 'ST': 21, 'CU': 7, 'FS': 5}","{'80-90': 181, '90-100': 163, '<80': 19}",88.78595041322313,97.7,363
2023,2023-05-30,CHC,TB,"{'FF': 81, 'CH': 65, 'SI': 39, 'SL': 31, 'CU': 20, 'FC': 12, 'ST': 6, 'FS': 5}","{'80-90': 142, '90-100': 93, '<80': 24}",88.56949806949807,99.4,259
2023,2023-05-30,CWS,LAA,"{'FF': 97, 'SL': 77, 'CH': 65, 'FC': 35, 'SI': 32, 'ST': 10, 'FS': 1}","{'80-90': 188, '90-100': 113, '<80': 16}",87.72712933753944,98.8,317
2023,2023-05-30,DET,TEX,"{'FF': 90, 'SI': 58, 'FC': 52, 'CH': 48, 'SL': 46, 'ST': 6, 'CU': 4, 'KC': 4}","{'90-100': 175, '80-90': 127, '<80': 6}",88.92857142857143,97.8,308
2023,2023-05-30,HOU,MIN,"{'FF': 83, 'CH': 42, 'SI': 36, 'SL': 34, 'FS': 34, 'CU': 32, 'ST': 20, 'FC': 17}","{'80-90': 134, '90-100': 124, '<80': 38, '100+': 2}",87.7744966442953,100.5,298
2023,2023-05-30,LAD,WSH,"{'FF': 82, 'CU': 61, 'SI': 34, 'SL': 19, 'CH': 16, 'FS': 15, 'FC': 12, 'ST': 9}","{'90-100': 116, '80-90': 91, '<80': 41}",87.82862903225806,97.8,248
2023,2023-05-30,MIA,SD,"{'FF': 127, 'SI': 64, 'CH': 63, 'SL': 50, 'ST': 35, 'CU': 5, 'FC': 3, 'SC': 1}","{'90-100': 223, '80-90': 111, '<80': 13, '100+': 1}",91.37959770114942,100.1,348
2023,2023-05-30,NYM,PHI,"{'FF': 67, 'SI': 42, 'FC': 40, 'FO': 30, 'CU': 27, 'SL': 22, 'CH': 19, 'KC': 2, 'ST': 2}","{'90-100': 135, '80-90': 88, '<80': 28}",89.55179282868527,99.4,251
2023,2023-05-30,OAK,ATL,"{'FF': 78, 'SI': 62, 'SL': 51, 'CH': 30, 'ST': 18, 'CU': 5, 'FC': 1}","{'80-90': 142, '90-100': 102, '<80': 1}",88.32489795918367,99.8,245
2023,2023-05-30,SEA,NYY,"{'FF': 105, 'ST': 72, 'SI': 38, 'SL': 37, 'CH': 27, 'FC': 22, 'FS': 18, 'KC': 13}","{'80-90': 163, '90-100': 129, '<80': 40}",87.42831325301205,98.1,332
2023,2023-05-30,SF,PIT,"{'SL': 98, 'FF': 90, 'SI': 46, 'ST': 32, 'CH': 11, 'CU': 7, 'FS': 5, 'FC': 2}","{'90-100': 146, '80-90': 128, '<80': 17}",89.25154639175258,99.0,291
2023,2023-05-30,STL,KC,"{'FF': 74, 'SL': 69, 'SI': 51, 'CU': 40, 'CH': 17}","{'90-100': 98, '80-90': 91, '<80': 52, '100+': 10}",87.70239043824701,101.2,251
2023,2023-05-30,TOR,MIL,"{'FF': 108, 'SI': 62, 'SL': 57, 'CU': 41, 'CH': 10, 'ST': 5, 'FC': 5}","{'90-100': 154, '80-90': 126, '<80': 7, '100+': 1}",89.71666666666667,100.0,288
2023,2023-05-31,AZ,COL,"{'FF': 103, 'SL': 62, 'CH': 53, 'SI': 38, 'CU': 18, 'ST': 10, 'FC': 3}","{'80-90': 136, '90-100': 132, '<80': 19}",88.76550522648084,98.2,287
2023,2023-05-31,BAL,CLE,"{'FF': 162, 'SL': 72, 'CU': 34, 'FC': 31, 'KC': 19, 'CH': 15, 'SI': 12, 'FS': 7, 'ST': 3}","{'90-100': 189, '80-90': 142, '<80': 23, '100+': 1}",89.56169014084507,100.1,355
2023,2023-05-31,BOS,CIN,"{'FF': 137, 'CH': 50, 'FC': 39, 'KC': 34, 'SL': 28, 'SI': 25, 'ST': 17, 'CU': 11, 'FS': 3}","{'90-100': 174, '80-90': 161, '<80': 9}",89.94476744186046,97.9,344
2023,2023-05-31,CHC,TB,"{'SI': 86, 'FF': 61, 'ST': 42, 'SL': 32, 'FC': 27, 'CU': 27, 'CH': 20, 'FS': 2, 'PO': 1}","{'90-100': 155, '80-90': 96, '<80': 47}",88.06442953020135,98.6,298
2023,2023-05-31,CWS,LAA,"{'FF': 141, 'SL': 99, 'CH': 38, 'SI': 20, 'FC': 18, 'CU': 13, 'ST': 11, 'FS': 1}","{'80-90': 171, '90-100': 160, '<80': 10}",88.65894428152492,99.0,341
2023,2023-05-31,DET,TEX,"{'FF': 88, 'SI': 64, 'CH': 44, 'SL': 39, 'FC': 32, 'CU': 18, 'KC': 13, 'FS': 8, 'ST': 6}","{'80-90': 154, '90-100': 140, '<80': 18}",89.21666666666667,99.1,312
2023,2023-05-31,HOU,MIN,"{'FF': 128, 'FC': 59, 'ST': 38, 'CH': 34, 'KC': 30, 'SI': 13, 'SL': 11, 'CU': 9, 'FS': 2}","{'90-100': 170, '80-90': 144, '<80': 10}",89.67191358024692,99.1,324
2023,2023-05-31,LAD,WSH,"{'FF': 93, 'SI': 84, 'SL': 44, 'CH': 31, 'CU': 25, 'FC': 22, 'FS': 18}","{'90-100': 198, '80-90': 83, '<80': 36}",89.97728706624605,99.6,317
2023,2023-05-31,MIA,SD,"{'FF': 81, 'SI': 48, 'CH': 41, 'SL': 40, 'FC': 26, 'CU': 21, 'ST': 9}","{'90-100': 133, '80-90': 123, '<80': 10}",89.73195488721805,97.9,266
2023,2023-05-31,NYM,PHI,"{'SI': 55, 'FF': 55, 'CH': 49, 'KC': 37, 'SL': 26, 'FC': 20, 'ST': 11, 'CU': 8}","{'80-90': 120, '90-100': 119, '<80': 22}",88.48467432950191,99.0,261
2023,2023-05-31,OAK,ATL,"{'FF': 121, 'SL': 60, 'CH': 24, 'CU': 14, 'SI': 13, 'ST': 5, 'FS': 3, 'FC': 2}","{'90-100': 131, '80-90': 101, '<80': 10}",88.30578512396694,96.1,242
2023,2023-05-31,SEA,NYY,"{'SI': 71, 'FF': 49, 'ST': 37, 'KC': 33, 'SL': 26, 'FC': 22, 'CH': 16, 'FS': 1}","{'90-100': 143, '80-90': 111, '<80': 1}",90.7035294117647,99.1,255
2023,2023-05-31,SF,PIT,"{'SI': 105, 'SL': 65, 'FC': 37, 'ST': 28, 'FF': 27, 'CH': 25, 'CU': 10, 'FS': 3}","{'90-100': 151, '80-90': 126, '<80': 14, '100+': 9}",89.09833333333333,101.6,300
2023,2023-05-31,TOR,MIL,"{'SI': 96, 'FF': 64, 'CH': 58, 'SL': 56, 'CU': 11, 'FC': 11}","{'80-90': 159, '90-100': 117, '<80': 20}",87.5891891891892,98.0,296
2023,2023-06-01,AZ,COL,"{'FF': 125, 'SI': 79, 'CH': 38, 'SL': 23, 'CU': 22, 'ST': 12, 'FC': 9}","{'90-100': 153, '80-90': 146, '<80': 9}",89.20844155844156,98.2,308
2023,2023-06-01,BOS,CIN,"{'FF': 135, 'SL': 77, 'FC': 26, 'CH': 17, 'SI': 17, 'CU': 8, 'ST': 5}","{'90-100': 168, '80-90': 92, '<80': 21, '100+': 4}",90.93122807017545,100.3,285
2023,2023-06-01,HOU,LAA,"{'FF': 136, 'SL': 71, 'CU': 33, 'SI': 16, 'CH': 15, 'FC': 6, 'ST': 3, 'FS': 3}","{'90-100': 153, '80-90': 90, '<80': 30, '100+': 10}",90.21943462897526,102.9,283
2023,2023-06-01,MIA,SD,"{'FF': 95, 'SL': 44, 'SI': 41, 'CH': 40, 'CU': 16, 'FC': 15, 'ST': 10, 'KC': 10, 'FS': 4, 'FA': 3, 'CS': 2}","{'90-100': 140, '80-90': 113, '<80': 27}",88.7825,98.6,280
2023,2023-06-01,MIN,CLE,"{'FF': 104, 'CH': 48, 'FC': 33, 'CU': 28, 'SL': 20, 'SI': 18, 'ST': 17, 'FS': 14}","{'80-90': 146, '90-100': 124, '<80': 12}",89.39645390070922,99.0,282
2023,2023-06-01,NYM,PHI,"{'FF': 101, 'SI': 47, 'FC': 30, 'SL': 28, 'FS': 23, 'CH': 16, 'CU': 14, 'ST': 13, 'KC': 3}","{'90-100': 142, '80-90': 117, '<80': 14, '100+': 2}",89.2410909090909,100.8,275
2023,2023-06-01,TOR,MIL,"{'FF': 122, 'SL': 62, 'FS': 45, 'CU': 15, 'SI': 7, 'CH': 7, 'KC': 5, 'ST': 3}","{'90-100': 149, '80-90': 99, '<80': 18}",90.27744360902255,99.5,266
2023,2023-06-02,AZ,ATL,"{'FF': 70, 'CU': 54, 'SI': 44, 'FC': 28, 'SL': 26, 'CH': 12, 'ST': 2}","{'90-100': 132, '80-90': 104}",89.87288135593221,98.6,236
2023,2023-06-02,CIN,MIL,"{'FC': 90, 'FF': 58, 'CH': 51, 'SI': 50, 'CU': 36, 'SL': 29, 'ST': 19, 'FS': 7}","{'90-100': 172, '80-90': 131, '<80': 37}",88.75470588235294,97.9,340
2023,2023-06-02,CWS,DET,"{'SL': 91, 'FF': 77, 'SI': 41, 'CH': 33, 'FC': 11, 'CU': 8, 'FS': 7, 'KC': 5, 'ST': 2}","{'90-100': 127, '80-90': 125, '<80': 22, '100+': 1}",89.3709090909091,100.0,275
2023,2023-06-02,HOU,LAA,"{'SI': 80, 'ST': 47, 'FF': 41, 'FC': 36, 'CU': 35, 'SL': 31, 'FS': 9, 'CH': 5}","{'90-100': 145, '80-90': 115, '<80': 21, '100+': 3}",89.87922535211268,100.8,284
2023,2023-06-02,KC,COL,"{'FF': 104, 'SI': 42, 'SL': 42, 'CH': 42, 'ST': 30, 'FC': 22, 'CU': 13, 'FS': 6, 'SV': 2}","{'80-90': 138, '90-100': 131, '<80': 28, '100+': 6}",87.9957095709571,101.8,303
2023,2023-06-02,LAD,NYY,"{'FF': 104, 'SL': 71, 'CH': 45, 'SI': 24, 'CU': 21, 'FC': 21, 'ST': 8}","{'80-90': 147, '90-100': 112, '<80': 35}",87.91122448979593,98.1,294
2023,2023-06-02,MIA,OAK,"{'FF': 100, 'SL': 55, 'CH': 39, 'SI': 30, 'CU': 25, 'FC': 21, 'ST': 5, 'FS': 3}","{'90-100': 178, '80-90': 82, '<80': 14, '100+': 4}",91.13309352517986,100.7,278
2023,2023-06-02,MIN,CLE,"{'FF': 80, 'SL': 48, 'CU': 37, 'CH': 32, 'FC': 27, 'SI': 25, 'FS': 12, 'ST': 7}","{'80-90': 111, '90-100': 101, '<80': 41, '100+': 15}",87.85485074626865,104.6,268
